filename,variable,group_id,mean,sd,n,r,se,error_type,plot_type
figre_s3.png,risk attitude,y_21_25_gain,-0.13315217391304346,0.04753493392536951,34,NA,0.008152173913043514,se,mean_error
figre_s3.png,risk attitude,m_30_50_gain,-0.1404891304347826,0.046115659642600976,32,NA,0.008152173913043487,se,mean_error
figre_s3.png,risk attitude,o_65_90_gain,-0.17717391304347826,0.04402173913043478,36,NA,0.00733695652173913,se,mean_error
figre_s3.png,risk attitude,y_21_25_loss,0.0551630434782609,0.05228842731790649,34,NA,0.008967391304347871,se,mean_error
figre_s3.png,risk attitude,m_30_50_loss,0.03396739130434784,0.05072722560686128,32,NA,0.008967391304347871,se,mean_error
figre_s3.png,risk attitude,o_65_90_loss,0.03315217391304354,0.048913043478260754,36,NA,0.008152173913043459,se,mean_error
